date,0,1,2,3,4,5,6,OT
1990/12/6 0:00,0.7835,1.7478,0.86949,0.698568,0.187966,0.007247,0.566572,0.5896
1990/12/7 0:00,0.7834,1.7455,0.870322,0.693963,0.187966,0.00727,0.566572,0.5912
1990/12/8 0:00,0.7825,1.7135,0.869036,0.67981,0.187966,0.00722,0.564653,0.5902
1990/12/9 0:00,0.7824,1.719,0.869868,0.685542,0.187505,0.007235,0.563857,0.5882
1990/12/10 0:00,0.7765,1.7365,0.870474,0.689893,0.187505,0.007273,0.564334,0.5888
1990/12/11 0:00,0.7715,1.727,0.870171,0.684932,0.187631,0.007244,0.564334,0.5875
1990/12/12 0:00,0.7565,1.7345,0.868885,0.686672,0.18741,0.007261,0.564653,0.5785
1990/12/13 0:00,0.759,1.731,0.869943,0.687474,0.18741,0.007225,0.565451,0.582
1990/12/14 0:00,0.7603,1.7453,0.872296,0.691802,0.18741,0.007257,0.565291,0.5825
1990/12/15 0:00,0.7605,1.734,0.871688,0.683527,0.18741,0.007236,0.567215,0.5834
1990/12/16 0:00,0.7565,1.7155,0.871992,0.682128,0.186951,0.007254,0.567215,0.5828
1990/12/17 0:00,0.7594,1.698,0.873134,0.674673,0.186951,0.007223,0.566412,0.581
1990/12/18 0:00,0.7575,1.6969,0.873286,0.671366,0.186787,0.00719,0.564812,0.5811
1990/12/19 0:00,0.76,1.703,0.873744,0.673401,0.186619,0.007212,0.564493,0.583
1990/12/20 0:00,0.7603,1.6937,0.872981,0.66836,0.186619,0.007188,0.564334,0.5824
1990/12/21 0:00,0.7507,1.6875,0.87222,0.665557,0.186619,0.007185,0.563222,0.5795
1990/12/22 0:00,0.7515,1.671,0.87146,0.658328,0.186619,0.007127,0.562588,0.5797
1990/12/23 0:00,0.752,1.6688,0.871536,0.661463,0.18631,0.007047,0.560695,0.5763
1990/12/24 0:00,0.755,1.6615,0.87321,0.660284,0.18631,0.007082,0.561167,0.574
1990/12/25 0:00,0.7548,1.6445,0.873744,0.652529,0.18631,0.007047,0.559284,0.5718
1990/12/26 0:00,0.754,1.6377,0.873744,0.650491,0.186092,0.007076,0.558659,0.5712
1990/12/27 0:00,0.7598,1.6252,0.874891,0.646831,0.186092,0.007094,0.559128,0.576
1990/12/28 0:00,0.763,1.6115,0.875274,0.640164,0.186092,0.007097,0.557724,0.575
1990/12/29 0:00,0.7631,1.6325,0.87535,0.649899,0.186092,0.007139,0.559284,0.5753
1990/12/30 0:00,0.7641,1.6312,0.87581,0.648635,0.186254,0.007208,0.563222,0.576
1990/12/31 0:00,0.765,1.631,0.87512,0.646496,0.186254,0.007194,0.563063,0.5752
1991/1/1 0:00,0.7645,1.642,0.874891,0.652103,0.186254,0.007199,0.56243,0.575
1991/1/2 0:00,0.765,1.6281,0.875734,0.644122,0.186254,0.007204,0.565611,0.5755
1991/1/3 0:00,0.767,1.6395,0.87581,0.647668,0.186254,0.007231,0.565771,0.5763
1991/1/4 0:00,0.7675,1.632,0.875197,0.645369,0.186254,0.007241,0.567215,0.5773
1991/1/5 0:00,0.767,1.618,0.87535,0.641766,0.186254,0.007252,0.564972,0.5754
1991/1/6 0:00,0.7651,1.614,0.874891,0.638978,0.186254,0.007225,0.565707,0.5723
1991/1/7 0:00,0.7643,1.6015,0.874661,0.632711,0.185929,0.007206,0.564972,0.568
1991/1/8 0:00,0.7642,1.6057,0.875044,0.631712,0.185711,0.007168,0.564334,0.5685
1991/1/9 0:00,0.7651,1.615,0.874279,0.634719,0.185711,0.007228,0.565931,0.5665
1991/1/10 0:00,0.7665,1.628,0.873744,0.639591,0.185912,0.007208,0.567376,0.5686
1991/1/11 0:00,0.765,1.622,0.87146,0.635526,0.186074,0.007212,0.568666,0.5667
1991/1/12 0:00,0.7664,1.621,0.87108,0.636132,0.186074,0.007219,0.56802,0.5632
1991/1/13 0:00,0.7664,1.607,0.870095,0.62901,0.186074,0.007216,0.568666,0.5618
1991/1/14 0:00,0.77,1.6505,0.870852,0.645203,0.186074,0.007313,0.571102,0.5624
1991/1/15 0:00,0.7738,1.6515,0.87222,0.646078,0.186293,0.007315,0.571102,0.5627
1991/1/16 0:00,0.7755,1.644,0.872372,0.64041,0.186293,0.007291,0.570613,0.5645
1991/1/17 0:00,0.776,1.6525,0.871536,0.643708,0.186293,0.00731,0.570451,0.5648
1991/1/18 0:00,0.773,1.666,0.866176,0.651254,0.186293,0.00731,0.571102,0.563
1991/1/19 0:00,0.7785,1.691,0.862069,0.660066,0.186293,0.007329,0.571102,0.5674
1991/1/20 0:00,0.7755,1.681,0.864528,0.656599,0.18655,0.007275,0.570776,0.5667
1991/1/21 0:00,0.7738,1.6835,0.864454,0.655523,0.18655,0.0073,0.571265,0.565
1991/1/22 0:00,0.7751,1.6938,0.867679,0.661463,0.18655,0.007279,0.57241,0.5664
1991/1/23 0:00,0.7758,1.6875,0.869717,0.660066,0.18655,0.007252,0.571102,0.571
1991/1/24 0:00,0.7761,1.6743,0.870246,0.652529,0.18655,0.007237,0.571429,0.5712
1991/1/25 0:00,0.7792,1.6798,0.868583,0.654108,0.18655,0.00725,0.572082,0.5711
1991/1/26 0:00,0.778,1.6845,0.868131,0.655308,0.18655,0.007277,0.57323,0.5708
1991/1/27 0:00,0.7765,1.6735,0.869338,0.651169,0.18655,0.007264,0.574053,0.5714
1991/1/28 0:00,0.779,1.6945,0.86881,0.66313,0.18655,0.007313,0.573723,0.5725
1991/1/29 0:00,0.7802,1.7095,0.869717,0.667111,0.18655,0.007316,0.577534,0.5757
1991/1/30 0:00,0.7822,1.712,0.870549,0.668807,0.186679,0.007368,0.579542,0.574
1991/1/31 0:00,0.7835,1.7128,0.87146,0.66912,0.186679,0.007361,0.579039,0.5741
1991/2/1 0:00,0.7825,1.7,0.872068,0.66335,0.186679,0.007328,0.580552,0.5735
1991/2/2 0:00,0.7835,1.695,0.871992,0.660066,0.186505,0.007305,0.58072,0.5711
1991/2/3 0:00,0.7839,1.6983,0.871916,0.662252,0.186505,0.007324,0.580383,0.5717
1991/2/4 0:00,0.7825,1.6935,0.8726,0.660502,0.186505,0.007325,0.58072,0.5738
1991/2/5 0:00,0.7821,1.6875,0.87382,0.658545,0.186505,0.00732,0.58072,0.573
1991/2/6 0:00,0.7785,1.688,0.874585,0.656599,0.186505,0.007328,0.58072,0.5731
1991/2/7 0:00,0.7776,1.662,0.873897,0.64914,0.186234,0.007286,0.579206,0.5732
1991/2/8 0:00,0.779,1.63,0.873897,0.644745,0.185925,0.007231,0.574383,0.5705
1991/2/9 0:00,0.7815,1.6377,0.87558,0.645786,0.185405,0.007275,0.574713,0.575
1991/2/10 0:00,0.784,1.6765,0.874279,0.656599,0.18557,0.00731,0.579542,0.5753
1991/2/11 0:00,0.7871,1.697,0.874508,0.664452,0.18566,0.00733,0.580215,0.5755
1991/2/12 0:00,0.7855,1.6715,0.874126,0.652742,0.18566,0.007294,0.580215,0.5742
1991/2/13 0:00,0.7845,1.6795,0.873744,0.654664,0.18566,0.007299,0.580114,0.5735
1991/2/14 0:00,0.7841,1.68,0.875887,0.656728,0.18566,0.007299,0.580215,0.573
1991/2/15 0:00,0.7845,1.69,0.876578,0.659065,0.18566,0.007321,0.580383,0.5741
1991/2/16 0:00,0.7842,1.6805,0.876732,0.655523,0.18566,0.007299,0.581564,0.575
1991/2/17 0:00,0.7852,1.68,0.875503,0.654236,0.18566,0.007307,0.581564,0.5744
1991/2/18 0:00,0.7781,1.691,0.876655,0.655093,0.18566,0.007352,0.581903,0.5723
1991/2/19 0:00,0.7848,1.6935,0.875887,0.656254,0.18566,0.007391,0.581903,0.5745
1991/2/20 0:00,0.7856,1.692,0.876424,0.65475,0.18566,0.00736,0.581734,0.5798
1991/2/21 0:00,0.7867,1.6975,0.877578,0.656814,0.18566,0.007345,0.582411,0.5814
1991/2/22 0:00,0.7905,1.73,0.877886,0.671141,0.18566,0.00741,0.587027,0.5825
1991/2/23 0:00,0.7878,1.7295,0.876732,0.675447,0.185753,0.007416,0.587027,0.5822
1991/2/24 0:00,0.7896,1.7252,0.878889,0.672812,0.185753,0.00741,0.587027,0.582
1991/2/25 0:00,0.7958,1.7335,0.87943,0.676819,0.185753,0.007459,0.588582,0.5843
1991/2/26 0:00,0.7963,1.7325,0.880204,0.677507,0.185753,0.007464,0.588408,0.5863
1991/2/27 0:00,0.7995,1.742,0.879894,0.685636,0.185753,0.007473,0.590145,0.587
1991/2/28 0:00,0.7957,1.7275,0.879894,0.676727,0.185532,0.007435,0.590319,0.5839
1991/3/1 0:00,0.7974,1.7285,0.880669,0.679117,0.185532,0.007442,0.589623,0.5843
1991/3/2 0:00,0.8011,1.744,0.881446,0.685401,0.185532,0.007516,0.592066,0.5845
1991/3/3 0:00,0.8002,1.738,0.881834,0.686106,0.185532,0.007514,0.591191,0.5856
1991/3/4 0:00,0.7961,1.7333,0.881446,0.682827,0.185532,0.007502,0.590493,0.5737
1991/3/5 0:00,0.7935,1.7325,0.880902,0.682268,0.185532,0.007481,0.590842,0.5643
1991/3/6 0:00,0.7965,1.737,0.881601,0.685166,0.185532,0.007496,0.58997,0.5693
1991/3/7 0:00,0.7971,1.7485,0.883783,0.688705,0.185532,0.007508,0.592066,0.5678
1991/3/8 0:00,0.8004,1.751,0.884173,0.687853,0.185532,0.007537,0.592839,0.5699
1991/3/9 0:00,0.7953,1.75,0.883939,0.686059,0.185532,0.007647,0.592242,0.568
1991/3/10 0:00,0.794,1.739,0.88347,0.680967,0.185687,0.007691,0.591716,0.5665
1991/3/11 0:00,0.796,1.7352,0.885347,0.679117,0.185687,0.007734,0.591541,0.5671
1991/3/12 0:00,0.7934,1.714,0.886132,0.672948,0.185687,0.007686,0.590319,0.5673
1991/3/13 0:00,0.7955,1.7165,0.88574,0.675219,0.185377,0.007678,0.589275,0.568
1991/3/14 0:00,0.7943,1.7145,0.884564,0.674764,0.185377,0.007672,0.590493,0.5654
1991/3/15 0:00,0.797,1.719,0.885426,0.674764,0.185377,0.007708,0.590667,0.5635
1991/3/16 0:00,0.8,1.702,0.885112,0.66912,0.185377,0.007679,0.589623,0.5679
1991/3/17 0:00,0.7955,1.7105,0.884408,0.672043,0.185377,0.007691,0.58997,0.5661
1991/3/18 0:00,0.798,1.725,0.886525,0.677277,0.185377,0.007706,0.58997,0.5658
1991/3/19 0:00,0.7968,1.7185,0.887311,0.675219,0.185377,0.007649,0.590145,0.566
1991/3/20 0:00,0.795,1.7145,0.887548,0.675904,0.185377,0.007622,0.589623,0.5628
1991/3/21 0:00,0.784,1.7065,0.886918,0.671592,0.185377,0.007602,0.588928,0.5526
1991/3/22 0:00,0.7854,1.711,0.888573,0.671817,0.185377,0.007623,0.590145,0.5565
1991/3/23 0:00,0.7855,1.711,0.888415,0.671366,0.185377,0.00761,0.589275,0.5565
1991/3/24 0:00,0.7871,1.723,0.890313,0.676361,0.185849,0.007648,0.588928,0.5551
1991/3/25 0:00,0.7845,1.7425,0.890631,0.68306,0.185377,0.007629,0.590319,0.5563
1991/3/26 0:00,0.7791,1.7425,0.890472,0.682594,0.185377,0.007657,0.591017,0.5566
1991/3/27 0:00,0.7845,1.781,0.892061,0.696961,0.185377,0.007758,0.598802,0.564
1991/3/28 0:00,0.7836,1.7697,0.89222,0.690131,0.185377,0.007704,0.597372,0.5633
1991/3/29 0:00,0.7854,1.768,0.888099,0.68918,0.185271,0.007673,0.59453,0.5585
1991/3/30 0:00,0.7863,1.775,0.883314,0.690846,0.185178,0.0077,0.597015,0.5618
1991/3/31 0:00,0.7851,1.769,0.884408,0.688231,0.185268,0.007689,0.597372,0.5611
1991/4/1 0:00,0.7866,1.791,0.886525,0.701262,0.185268,0.007734,0.600781,0.5654
1991/4/2 0:00,0.7883,1.7955,0.885975,0.704722,0.185268,0.007695,0.60006,0.5667
1991/4/3 0:00,0.789,1.796,0.880359,0.703235,0.185268,0.007706,0.600781,0.566
1991/4/4 0:00,0.7911,1.7975,0.880437,0.704821,0.18534,0.007715,0.600962,0.5673
1991/4/5 0:00,0.7915,1.7975,0.878889,0.708868,0.185117,0.00772,0.601685,0.569
1991/4/6 0:00,0.7918,1.7985,0.877501,0.709975,0.185117,0.007827,0.604047,0.5682
1991/4/7 0:00,0.7888,1.7978,0.880282,0.713776,0.185117,0.007806,0.605327,0.567
1991/4/8 0:00,0.7868,1.767,0.879507,0.700525,0.185117,0.007676,0.599161,0.564
1991/4/9 0:00,0.7844,1.7655,0.881057,0.696379,0.184792,0.007688,0.599341,0.561
1991/4/10 0:00,0.784,1.776,0.882223,0.702494,0.184792,0.007695,0.603136,0.5627
1991/4/11 0:00,0.7855,1.7715,0.881679,0.69979,0.184792,0.007719,0.601142,0.5619
1991/4/12 0:00,0.7851,1.7725,0.880747,0.69979,0.184792,0.007719,0.60241,0.5623
1991/4/13 0:00,0.7818,1.7915,0.879507,0.710227,0.184792,0.007766,0.603136,0.5618
1991/4/14 0:00,0.7784,1.81,0.879662,0.71958,0.184792,0.0078,0.605327,0.56
1991/4/15 0:00,0.7735,1.806,0.880204,0.719166,0.184792,0.007788,0.606612,0.5566
1991/4/16 0:00,0.7728,1.808,0.879972,0.716589,0.184792,0.00777,0.605694,0.5562
1991/4/17 0:00,0.772,1.8085,0.876655,0.718391,0.184478,0.007743,0.604595,0.5552
1991/4/18 0:00,0.7711,1.8075,0.87558,0.71582,0.184478,0.007738,0.604595,0.5588
1991/4/19 0:00,0.7705,1.8185,0.87535,0.715052,0.184478,0.007764,0.6035,0.5576
1991/4/20 0:00,0.773,1.821,0.874355,0.716846,0.184165,0.007784,0.606428,0.557
1991/4/21 0:00,0.7737,1.822,0.872981,0.716846,0.184294,0.007776,0.607533,0.554
1991/4/22 0:00,0.7731,1.8252,0.871992,0.717103,0.184294,0.007785,0.606796,0.5496
1991/4/23 0:00,0.7715,1.8325,0.86408,0.722909,0.184294,0.007792,0.608088,0.5507
1991/4/24 0:00,0.767,1.86,0.865801,0.734214,0.184294,0.007839,0.609756,0.543
1991/4/25 0:00,0.7604,1.8765,0.861995,0.742942,0.184294,0.007902,0.614251,0.5435
1991/4/26 0:00,0.7601,1.8705,0.861401,0.738007,0.184189,0.00784,0.613497,0.544
1991/4/27 0:00,0.7608,1.884,0.861104,0.743771,0.184189,0.007888,0.613121,0.5445
1991/4/28 0:00,0.7624,1.8768,0.861846,0.740192,0.184189,0.007964,0.614628,0.5435
1991/4/29 0:00,0.7597,1.8665,0.86326,0.737735,0.18356,0.007952,0.613121,0.5405
1991/4/30 0:00,0.7593,1.866,0.865202,0.734484,0.18356,0.008006,0.616903,0.5403
1991/5/1 0:00,0.7565,1.868,0.868432,0.732601,0.18356,0.008032,0.615006,0.5375
1991/5/2 0:00,0.7572,1.845,0.871612,0.726639,0.183288,0.008013,0.613497,0.5379
1991/5/3 0:00,0.7641,1.877,0.874661,0.74129,0.183288,0.008058,0.615006,0.5495
1991/5/4 0:00,0.7551,1.871,0.875657,0.74118,0.183506,0.008039,0.615385,0.5515
1991/5/5 0:00,0.7564,1.871,0.875044,0.740192,0.183506,0.008006,0.616523,0.5494
1991/5/6 0:00,0.7465,1.831,0.870322,0.723066,0.183506,0.007974,0.614553,0.5442
1991/5/7 0:00,0.7365,1.792,0.866326,0.708717,0.18318,0.007871,0.61106,0.5417
1991/5/8 0:00,0.742,1.8015,0.870322,0.715205,0.182996,0.007883,0.610501,0.5443
1991/5/9 0:00,0.7458,1.789,0.870474,0.708466,0.182996,0.007886,0.611808,0.5435
1991/5/10 0:00,0.7415,1.753,0.864828,0.692665,0.182996,0.007788,0.606796,0.5385
1991/5/11 0:00,0.7419,1.7605,0.867077,0.695894,0.182862,0.007795,0.608272,0.5397
1991/5/12 0:00,0.743,1.777,0.867152,0.702988,0.182862,0.007846,0.608643,0.5415
1991/5/13 0:00,0.7504,1.807,0.866701,0.712403,0.183013,0.008117,0.613497,0.5422
1991/5/14 0:00,0.7513,1.8065,0.865876,0.711238,0.183013,0.008116,0.61237,0.5405
1991/5/15 0:00,0.7449,1.7951,0.863334,0.705716,0.183013,0.008071,0.611995,0.5403
1991/5/16 0:00,0.7398,1.8055,0.856531,0.709471,0.182922,0.008102,0.610314,0.5405
1991/5/17 0:00,0.7383,1.776,0.852442,0.695652,0.182922,0.007974,0.611621,0.5365
1991/5/18 0:00,0.7443,1.7945,0.851571,0.70373,0.182862,0.007961,0.61237,0.5409
1991/5/19 0:00,0.7431,1.806,0.853024,0.70497,0.182862,0.007971,0.61237,0.5406
1991/5/20 0:00,0.748,1.773,0.848896,0.693481,0.182862,0.007937,0.611995,0.5399
1991/5/21 0:00,0.7521,1.789,0.850919,0.69979,0.182862,0.007965,0.610501,0.5402
1991/5/22 0:00,0.7524,1.7995,0.852442,0.702001,0.182862,0.00794,0.613874,0.54
1991/5/23 0:00,0.749,1.8015,0.846883,0.703482,0.182862,0.007927,0.614628,0.5415
1991/5/24 0:00,0.7457,1.8062,0.847961,0.705467,0.182862,0.007947,0.615006,0.5405
1991/5/25 0:00,0.748,1.8205,0.848176,0.710732,0.182862,0.007959,0.615006,0.5416
1991/5/26 0:00,0.751,1.8375,0.84832,0.719424,0.182862,0.007986,0.616523,0.5423
1991/5/27 0:00,0.7481,1.8255,0.849834,0.712606,0.183097,0.007893,0.617093,0.5412
1991/5/28 0:00,0.751,1.8013,0.845666,0.702001,0.182785,0.007878,0.614251,0.5408
1991/5/29 0:00,0.7514,1.787,0.845881,0.69483,0.182475,0.007832,0.612745,0.5397
1991/5/30 0:00,0.7535,1.7725,0.843739,0.685166,0.182359,0.007832,0.609385,0.5407
1991/5/31 0:00,0.754,1.7685,0.84246,0.681199,0.182359,0.007817,0.610687,0.5415
1991/6/1 0:00,0.7541,1.751,0.840689,0.671366,0.182359,0.007813,0.607349,0.5412
1991/6/2 0:00,0.7572,1.752,0.841822,0.671682,0.182359,0.007788,0.608088,0.5412
1991/6/3 0:00,0.7558,1.75,0.843882,0.671366,0.182359,0.007773,0.608458,0.5439
1991/6/4 0:00,0.7534,1.7465,0.844452,0.669344,0.182359,0.007769,0.608088,0.5422
1991/6/5 0:00,0.751,1.748,0.842247,0.670826,0.182359,0.007746,0.607533,0.5401
1991/6/6 0:00,0.7525,1.756,0.843241,0.673174,0.182359,0.007725,0.609013,0.5414
1991/6/7 0:00,0.7487,1.7455,0.846883,0.667111,0.182359,0.007711,0.607533,0.541
1991/6/8 0:00,0.7533,1.754,0.847817,0.671592,0.182382,0.007727,0.609756,0.5463
1991/6/9 0:00,0.7538,1.756,0.846024,0.673627,0.182382,0.007743,0.608347,0.5466
1991/6/10 0:00,0.7545,1.7543,0.844096,0.672133,0.182382,0.007714,0.608458,0.5471
1991/6/11 0:00,0.7527,1.739,0.839842,0.66357,0.182382,0.007643,0.607165,0.5482
1991/6/12 0:00,0.7521,1.723,0.838715,0.656168,0.182193,0.007569,0.606428,0.5453
1991/6/13 0:00,0.7542,1.716,0.839983,0.656082,0.182193,0.007584,0.60423,0.547
1991/6/14 0:00,0.7552,1.718,0.841397,0.659196,0.182193,0.00759,0.602954,0.5477
1991/6/15 0:00,0.7567,1.7225,0.838364,0.66313,0.182193,0.00758,0.601034,0.5473
1991/6/16 0:00,0.7571,1.714,0.83654,0.658545,0.182193,0.007526,0.598982,0.5483
1991/6/17 0:00,0.7547,1.7253,0.83731,0.66291,0.182193,0.007493,0.596837,0.5481
1991/6/18 0:00,0.7536,1.707,0.83696,0.660939,0.182269,0.007449,0.595061,0.5479
1991/6/19 0:00,0.7547,1.7115,0.834028,0.66335,0.182176,0.007485,0.598444,0.5472
1991/6/20 0:00,0.7549,1.715,0.833194,0.662032,0.182176,0.007464,0.600601,0.5456
1991/6/21 0:00,0.7573,1.731,0.835422,0.668226,0.182176,0.007493,0.607903,0.5463
1991/6/22 0:00,0.7602,1.733,0.838012,0.669882,0.182359,0.007573,0.605327,0.548
1991/6/23 0:00,0.7599,1.711,0.835561,0.660066,0.182359,0.007504,0.603318,0.5497
1991/6/24 0:00,0.7593,1.706,0.834376,0.655523,0.182053,0.007454,0.60024,0.5492
1991/6/25 0:00,0.7605,1.715,0.838223,0.658979,0.182053,0.007479,0.60042,0.5489
1991/6/26 0:00,0.7614,1.72,0.838926,0.660284,0.182053,0.00748,0.603865,0.5484
1991/6/27 0:00,0.7638,1.732,0.840972,0.666667,0.182193,0.007499,0.6035,0.5495
1991/6/28 0:00,0.7645,1.722,0.840477,0.659413,0.182359,0.007465,0.601866,0.5504
1991/6/29 0:00,0.7659,1.7395,0.841184,0.668226,0.182359,0.007512,0.60024,0.549
1991/6/30 0:00,0.767,1.733,0.839842,0.664805,0.182442,0.007515,0.601685,0.5483
1991/7/1 0:00,0.77,1.7363,0.840195,0.665779,0.182442,0.007523,0.603865,0.5463
1991/7/2 0:00,0.7666,1.7265,0.839278,0.662691,0.182442,0.007435,0.602047,0.545
1991/7/3 0:00,0.7663,1.7295,0.838223,0.665469,0.182442,0.007472,0.602954,0.5446
1991/7/4 0:00,0.7665,1.743,0.840831,0.671592,0.182442,0.007505,0.605694,0.547
1991/7/5 0:00,0.7632,1.75,0.841893,0.671727,0.182442,0.007535,0.605144,0.5439
1991/7/6 0:00,0.7628,1.7495,0.841751,0.670241,0.182442,0.007503,0.604778,0.5423
1991/7/7 0:00,0.7595,1.7485,0.840831,0.670107,0.182442,0.007541,0.60551,0.5421
1991/7/8 0:00,0.7628,1.764,0.841468,0.672495,0.182508,0.007563,0.604595,0.5437
1991/7/9 0:00,0.7637,1.7652,0.842673,0.66313,0.182508,0.007524,0.605327,0.5435
1991/7/10 0:00,0.7638,1.762,0.842957,0.655738,0.181564,0.007503,0.603136,0.5447
1991/7/11 0:00,0.7661,1.771,0.846167,0.66072,0.181564,0.007531,0.604961,0.5453
1991/7/12 0:00,0.765,1.756,0.847529,0.652103,0.18074,0.007497,0.604047,0.5445
1991/7/13 0:00,0.7667,1.7477,0.845809,0.648088,0.18074,0.007468,0.600962,0.5438
1991/7/14 0:00,0.767,1.745,0.846024,0.647249,0.18074,0.007463,0.601323,0.543
1991/7/15 0:00,0.7645,1.747,0.847458,0.646245,0.18074,0.00745,0.60241,0.5413
1991/7/16 0:00,0.7625,1.7625,0.842957,0.648719,0.18074,0.007454,0.602954,0.5377
1991/7/17 0:00,0.757,1.764,0.843313,0.648508,0.18074,0.007433,0.601866,0.533
1991/7/18 0:00,0.754,1.772,0.843455,0.652316,0.180982,0.007433,0.602773,0.534
1991/7/19 0:00,0.7562,1.78,0.837521,0.653595,0.180982,0.007511,0.604412,0.5348
1991/7/20 0:00,0.7552,1.775,0.83654,0.659065,0.180982,0.0075,0.604047,0.5376
1991/7/21 0:00,0.7589,1.7698,0.837451,0.65703,0.181032,0.007491,0.60423,0.5386
1991/7/22 0:00,0.7565,1.775,0.83612,0.659196,0.181032,0.007502,0.602591,0.5372
1991/7/23 0:00,0.7538,1.783,0.839983,0.664673,0.181032,0.007536,0.604412,0.537
1991/7/24 0:00,0.7582,1.7815,0.839278,0.662998,0.181032,0.007515,0.605694,0.5382
1991/7/25 0:00,0.7552,1.7945,0.835631,0.665779,0.180545,0.007547,0.60551,0.5374
1991/7/26 0:00,0.7513,1.7965,0.834168,0.661507,0.180708,0.007536,0.60551,0.5368
1991/7/27 0:00,0.7541,1.7875,0.833333,0.654022,0.180708,0.007496,0.606061,0.5371
1991/7/28 0:00,0.7503,1.7927,0.828981,0.65445,0.180871,0.007509,0.605877,0.5337
1991/7/29 0:00,0.7523,1.813,0.83022,0.664673,0.180871,0.007663,0.608643,0.532
1991/7/30 0:00,0.7525,1.813,0.829738,0.66912,0.181363,0.007669,0.609756,0.533
1991/7/31 0:00,0.7574,1.822,0.831601,0.677507,0.181363,0.00768,0.610501,0.5347
1991/8/1 0:00,0.7574,1.8185,0.831393,0.671817,0.181363,0.007678,0.609756,0.534
